Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
102.54	0.006591	0.053707	10.526448	-159.738453	2826.271012	-1288.134454
103.06	0.006591	0.053801	10.525910	-156.256930	2733.699894	-1299.989260
103.57	0.006591	0.053918	10.525666	-144.927518	2467.283244	-1305.347778
104.08	0.006591	0.054084	10.525304	-127.095870	2048.450940	-1313.316577
104.59	0.006591	0.054240	10.526253	-105.784034	1579.756351	-1292.429306
105.10	0.006591	0.054374	10.528523	-82.936460	1106.155227	-1242.499810
105.61	0.006591	0.054450	10.531634	-62.534237	708.267304	-1174.043500
106.12	0.006591	0.054489	10.534921	-44.465937	368.132190	-1101.746111
106.63	0.006591	0.054527	10.536806	-30.902093	99.385112	-1060.262715
107.14	0.006591	0.054603	10.538330	-19.043348	-138.462493	-1026.745682
107.65	0.006591	0.054695	10.539446	-10.585098	-307.430951	-1002.194480
108.16	0.006591	0.054809	10.540675	-2.837725	-457.427605	-975.155845
108.67	0.006579	0.054882	10.541241	1.867981	-552.683907	-962.690749
109.18	0.006579	0.054923	10.540808	7.026428	-681.419999	-972.220643
109.69	0.006579	0.054906	10.541044	9.166429	-725.232987	-967.022715
110.20	0.006579	0.054885	10.541247	12.242266	-791.359327	-962.559988
110.71	0.006579	0.054870	10.541257	13.201409	-813.224512	-962.355881
111.22	0.006579	0.054914	10.541316	15.400900	-862.493188	-961.055852
111.73	0.006579	0.054986	10.541220	16.337393	-886.264903	-963.167774
112.24	0.006579	0.055092	10.541336	18.212843	-926.758286	-960.612411
112.75	0.006578	0.055190	10.541240	18.838871	-943.368001	-962.709822
113.26	0.006579	0.055274	10.541209	20.375745	-979.482214	-963.411804
113.77	0.006579	0.055326	10.541475	20.739177	-981.709275	-957.555767
114.28	0.006579	0.055364	10.541753	21.706540	-997.552985	-951.427265
114.79	0.006579	0.055379	10.541763	21.167776	-984.926141	-951.212925
115.30	0.006579	0.055385	10.541586	21.729213	-1001.935342	-955.109744
115.81	0.006579	0.055354	10.541257	20.272440	-975.980261	-962.339699
116.32	0.006579	0.055311	10.541614	19.871019	-958.515845	-954.494949
116.83	0.006579	0.055239	10.541576	18.214590	-921.263943	-955.332985
117.34	0.006580	0.055174	10.541779	18.230849	-916.958977	-950.869431
117.85	0.006581	0.055093	10.541740	16.775527	-884.344555	-951.715155
118.36	0.006585	0.055038	10.541568	17.309369	-900.602505	-955.501275
118.87	0.006582	0.054985	10.541412	16.675160	-889.592748	-958.925342
119.38	0.006582	0.054980	10.540983	17.303651	-913.960215	-968.368827
119.89	0.006582	0.054986	10.540642	16.614763	-905.969632	-975.873564
120.40	0.006582	0.055027	10.540575	17.030272	-917.072085	-977.340269
120.91	0.006582	0.055057	10.540952	17.889708	-928.178013	-969.062291
121.42	0.006582	0.055082	10.541516	20.506356	-975.392083	-956.642177
121.93	0.006582	0.055081	10.541461	23.385535	-1042.945527	-957.859103
122.44	0.006582	0.055083	10.541362	28.635607	-1166.079738	-960.033386
122.95	0.006581	0.055068	10.540609	31.798153	-1256.255024	-976.607078
123.46	0.006580	0.055064	10.541088	30.335956	-1211.534179	-966.055380
123.97	0.006579	0.055064	10.541858	28.499584	-1151.517158	-949.128946
124.48	0.006579	0.055080	10.541888	27.193928	-1120.774299	-948.473507
124.99	0.006578	0.055072	10.541761	25.596486	-1086.926382	-951.263356
125.50	0.006577	0.055071	10.541471	24.701229	-1072.995415	-957.633099
126.01	0.006572	0.055036	10.542100	22.740930	-1013.375932	-943.807125
126.52	0.006571	0.055010	10.543965	22.541381	-965.753780	-902.761913
127.03	0.006571	0.054987	10.545500	22.332569	-925.560007	-869.006079
127.54	0.006565	0.054987	10.545473	22.311875	-925.711407	-869.604916
128.05	0.006563	0.054995	10.545309	22.118399	-925.031147	-873.204472
128.56	0.006561	0.055005	10.546406	21.526196	-886.089598	-849.061859
129.08	0.006555	0.054987	10.547104	20.861554	-854.688728	-833.702990
129.59	0.006589	0.054950	10.547502	20.337126	-833.455010	-824.963733
130.10	0.006568	0.054886	10.547771	19.761128	-813.973879	-819.028667
130.61	0.006568	0.054818	10.547781	19.320838	-803.616260	-818.816626
131.12	0.006560	0.054761	10.547860	18.944653	-793.138283	-817.082117
131.63	0.006581	0.054741	10.547825	18.818496	-791.047536	-817.857973
132.14	0.006571	0.054728	10.547858	18.730974	-788.254818	-817.115831
132.65	0.006591	0.054723	10.548461	18.697821	-773.598896	-803.863465
133.16	0.006576	0.054706	10.548429	18.590368	-771.860047	-804.564297
