Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
126.52	0.006215	0.049071	10.542525	21.866339	-1036.384833	-934.455487
127.03	0.006212	0.049084	10.543465	21.940774	-1016.422208	-913.778542
127.54	0.006209	0.049044	10.542762	20.840583	-1007.305665	-929.240859
128.05	0.006208	0.049045	10.543674	20.797412	-985.272028	-909.170834
128.56	0.006207	0.048989	10.545303	20.075564	-931.076342	-873.324041
129.08	0.006197	0.048967	10.544581	19.824494	-941.954680	-889.214069
129.59	0.006222	0.048905	10.544505	18.609353	-915.735046	-890.885791
130.10	0.006213	0.048908	10.544767	18.310276	-902.812333	-885.126046
130.61	0.006193	0.048893	10.544963	18.201730	-895.802873	-880.823214
131.12	0.006201	0.048940	10.544943	18.542530	-904.106030	-881.260152
131.63	0.006192	0.048949	10.544787	18.607896	-909.209436	-884.692976
132.14	0.006213	0.049005	10.544924	19.017806	-915.489135	-881.682168
132.65	0.006204	0.048994	10.545098	18.941610	-909.703762	-877.836628
133.16	0.006213	0.049023	10.545355	19.154592	-908.691757	-872.194500
133.67	0.006204	0.049000	10.545536	18.985613	-900.612124	-868.197824
134.18	0.006209	0.049030	10.546298	19.204386	-888.082111	-851.441444
134.69	0.006207	0.049018	10.547176	19.116581	-865.808686	-832.122778
135.20	0.006215	0.049056	10.546696	19.717430	-890.705441	-842.678134
135.71	0.006214	0.049045	10.546531	19.991363	-900.826206	-846.317214
136.22	0.006225	0.049090	10.546887	20.493314	-904.177685	-838.492088
136.73	0.006220	0.049087	10.546918	20.467674	-902.855984	-837.794321
137.24	0.006225	0.049121	10.547541	20.718458	-894.264073	-824.091587
137.75	0.006220	0.049094	10.547527	20.520611	-890.040392	-824.407051
138.26	0.006240	0.049084	10.547410	20.446708	-891.042831	-826.986076
138.77	0.006434	0.049003	10.547190	19.853533	-882.456445	-831.820760
139.28	0.008183	0.048952	10.546842	19.476523	-881.802184	-839.475249
139.79	0.016605	0.048863	10.546555	18.824606	-873.419067	-845.793709
140.30	0.043673	0.048821	10.545866	18.511240	-882.096029	-860.951788
140.81	0.108598	0.048740	10.546186	17.745461	-857.079398	-853.903697
141.32	0.233853	0.048700	10.546849	17.337347	-832.403914	-839.327229
141.83	0.425813	0.048622	10.547691	16.527935	-794.349629	-820.800595
142.34	0.653516	0.048599	10.548732	16.595185	-771.893702	-797.903051
142.85	0.855193	0.048545	10.548240	16.310918	-776.682361	-808.713065
143.36	0.972249	0.048565	10.547119	16.462045	-806.014549	-833.374661
143.87	0.982300	0.048536	10.547502	16.250645	-792.320765	-824.954141
144.38	0.900919	0.048579	10.548714	16.561575	-771.517788	-798.282489
144.89	0.763266	0.048587	10.548445	16.621752	-779.115508	-804.208586
145.40	0.606817	0.048647	10.547704	17.064677	-806.397768	-820.507291
145.91	0.460375	0.048665	10.548302	17.209761	-795.958860	-807.363707
146.42	0.339039	0.048716	10.548909	17.737842	-794.112721	-794.006778
146.93	0.245585	0.048718	10.548550	17.810658	-804.064693	-801.901071
147.44	0.176293	0.048768	10.546670	18.179562	-855.920154	-843.265668
147.95	0.125764	0.048776	10.545248	18.234866	-889.989537	-874.550230
148.46	0.089106	0.048832	10.544743	18.683649	-911.952949	-885.646604
148.97	0.062317	0.048847	10.544096	18.800276	-929.575228	-899.895613
149.48	0.043009	0.048905	10.544523	19.227308	-929.541337	-890.486280
149.99	0.029079	0.048911	10.545411	19.268873	-910.030412	-870.961989
150.50	0.019211	0.048973	10.545489	19.923308	-923.286800	-869.236870
151.01	0.012261	0.048960	10.545182	19.830618	-928.242167	-875.999174
151.52	0.007201	0.048990	10.545103	20.180816	-938.117577	-877.729530
152.03	0.003280	0.048948	10.545876	19.742455	-910.192909	-860.717813
152.54	0.000143	0.048929	10.545792	19.562068	-907.982826	-862.570653
153.05	-0.002501	0.048846	10.544336	18.790093	-923.793949	-894.604428
153.56	-0.004609	0.048816	10.542605	18.728778	-962.306104	-932.687769
154.07	-0.006290	0.048750	10.540735	18.244728	-994.283974	-973.820659
154.59	-0.007385	0.048757	10.540127	18.299027	-1009.571512	-987.211190
155.10	-0.007962	0.048736	10.539862	18.143703	-1012.105123	-993.038715
155.61	-0.007915	0.048769	10.539346	18.386390	-1029.587042	-1004.385742
156.12	-0.007350	0.048757	10.539013	18.299404	-1035.265956	-1011.712964
156.63	-0.006236	0.048778	10.538626	18.447235	-1047.592813	-1020.225466
157.14	-0.004778	0.048751	10.538288	18.254942	-1050.961707	-1027.661551
157.65	-0.003021	0.048772	10.538547	18.443988	-1049.342147	-1021.965475
158.16	-0.001212	0.048750	10.538575	18.412383	-1047.979097	-1021.359240
158.67	0.000559	0.048771	10.538233	18.626264	-1060.774975	-1028.868775
159.18	0.002035	0.048750	10.537879	18.474215	-1065.449969	-1036.667055
159.69	0.003145	0.048789	10.537775	18.798317	-1075.292547	-1038.939116
160.20	0.003729	0.048789	10.538149	18.920127	-1069.475377	-1030.715335
160.71	0.003782	0.048835	10.538303	19.340001	-1075.597670	-1027.335588
161.22	0.003267	0.048834	10.538216	19.513658	-1081.599263	-1029.247277
161.73	0.002293	0.048877	10.538661	20.012623	-1082.816063	-1019.451426
162.24	0.000909	0.048855	10.538967	19.902459	-1073.235617	-1012.731635
162.75	-0.000657	0.048879	10.538188	20.108645	-1095.934795	-1029.856943
163.26	-0.002322	0.048832	10.537947	20.356673	-1107.220801	-1035.176390
163.77	-0.003830	0.048815	10.538064	18.793710	-1068.535495	-1032.594701
164.28	-0.005133	0.048759	10.538337	18.873194	-1064.059046	-1026.579247
164.79	-0.005998	0.048770	10.538362	20.114414	-1092.070983	-1026.044552
165.30	-0.006455	0.048757	10.538177	19.579670	-1084.012443	-1030.099692
165.81	-0.006373	0.048793	10.538197	20.369091	-1101.739564	-1029.675112
166.32	-0.005871	0.048778	10.538602	19.033683	-1061.650078	-1020.757210
166.83	-0.004915	0.048802	10.538457	19.718958	-1080.777797	-1023.955564
167.34	-0.003734	0.048762	10.538334	18.894167	-1064.609270	-1026.643554
167.85	-0.002334	0.048764	10.538498	19.427461	-1073.101401	-1023.033889
168.36	-0.000968	0.048724	10.538708	18.840783	-1054.766054	-1018.426308
168.87	0.000317	0.048737	10.539243	19.106593	-1048.541191	-1006.651563
