Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
103.57	0.006330	0.052634	10.522575	-148.881936	2487.030918	-1373.343728
104.08	0.006330	0.052841	10.522183	-131.195363	2070.833731	-1381.984515
104.59	0.006330	0.053036	10.523476	-108.992539	1589.562385	-1353.529453
105.10	0.006330	0.053134	10.525826	-86.157024	1118.100492	-1301.824133
105.61	0.006330	0.053188	10.528883	-63.863730	675.409939	-1234.580069
106.12	0.006335	0.053155	10.531845	-45.649129	324.434791	-1169.410477
106.63	0.006339	0.053146	10.533567	-29.609811	-5.067672	-1131.524101
107.14	0.006344	0.053136	10.535502	-18.418715	-218.052050	-1088.950516
107.65	0.006368	0.053180	10.536489	-8.079015	-433.320302	-1067.250995
108.16	0.006369	0.053217	10.537555	-1.804215	-553.166391	-1043.787150
108.67	0.006398	0.053261	10.538678	4.870800	-680.926811	-1019.084696
109.18	0.006423	0.053257	10.539034	7.804618	-740.257359	-1011.257958
109.69	0.006424	0.053268	10.538940	11.809528	-834.601249	-1013.310983
110.20	0.007247	0.053247	10.539431	12.974263	-850.107802	-1002.526846
110.71	0.016008	0.053275	10.539683	15.595530	-904.621791	-996.968760
111.22	0.059248	0.053317	10.538792	16.328557	-942.061734	-1016.586681
111.73	0.154781	0.053397	10.538818	19.029619	-1003.639364	-1016.014445
112.24	0.154781	0.053456	10.539391	19.261006	-995.738305	-1003.396651
112.75	0.154781	0.053527	10.539339	21.114141	-1039.592134	-1004.536848
113.26	0.154781	0.053553	10.539666	20.894176	-1026.989571	-997.345325
113.77	0.154781	0.053595	10.539330	22.622606	-1074.523268	-1004.734111
114.28	0.154781	0.053593	10.538753	21.659281	-1065.659575	-1017.432228
114.79	0.154781	0.053616	10.539361	22.773037	-1077.275438	-1004.056160
115.30	0.154781	0.053603	10.539105	21.334309	-1050.066900	-1009.694198
115.81	0.154781	0.053593	10.538931	21.819157	-1065.233646	-1013.515275
116.32	0.154781	0.053533	10.538969	19.673428	-1014.971862	-1012.687444
116.83	0.154781	0.053515	10.538484	19.685026	-1026.416760	-1023.350120
117.34	0.154781	0.053472	10.539033	18.096351	-977.179635	-1011.267598
117.85	0.154781	0.053462	10.539702	18.247970	-965.237286	-996.546400
118.36	0.154781	0.053429	10.539652	16.921881	-935.864628	-997.646685
118.87	0.154781	0.053404	10.539933	17.355927	-939.393693	-991.482054
119.38	0.154781	0.053345	10.539783	16.190630	-916.022624	-994.776511
119.89	0.154781	0.053320	10.539465	16.741299	-936.025941	-1001.765882
120.40	0.154781	0.053293	10.540314	15.508381	-888.064676	-983.088509
120.91	0.154781	0.053329	10.539375	18.131755	-970.114645	-1003.750856
121.42	0.154781	0.053359	10.538696	19.673860	-1021.261346	-1018.677517
121.93	0.154781	0.053419	10.538964	24.917158	-1135.791283	-1012.792887
122.44	0.104496	0.053456	10.539397	29.113353	-1222.406564	-1003.273214
122.95	0.066464	0.053505	10.539530	34.259574	-1337.795204	-1000.339384
123.46	0.037485	0.053527	10.539607	31.529198	-1273.177230	-998.655120
123.97	0.016002	0.053571	10.539304	28.307808	-1205.990723	-1005.302672
124.48	0.001184	0.053585	10.539281	27.345812	-1184.383294	-1005.815305
124.99	0.000000	0.053615	10.538827	27.470401	-1197.734645	-1015.815424
125.50	0.000000	0.053627	10.538637	24.846048	-1141.700977	-1019.991662
126.01	0.000000	0.053651	10.539131	23.411972	-1097.299131	-1009.126775
126.52	0.000000	0.053647	10.539175	23.384220	-1095.647487	-1008.160652
127.03	0.000000	0.053663	10.539403	22.775440	-1076.374741	-1003.144212
127.54	0.000000	0.053645	10.539570	22.657265	-1069.798058	-999.465638
128.05	0.000000	0.053634	10.539510	22.395296	-1065.146219	-1000.780680
128.56	0.000000	0.053588	10.539011	21.270980	-1050.781390	-1011.766370
129.08	0.000000	0.053549	10.538691	20.518027	-1040.827800	-1018.805367
129.59	-0.003452	0.053474	10.539061	19.343882	-1005.269419	-1010.668591
130.10	0.001110	0.053438	10.539225	19.100485	-995.877994	-1007.054706
130.61	0.004710	0.053389	10.539438	18.556059	-978.430272	-1002.366048
131.12	0.007183	0.053399	10.539573	18.623644	-976.881336	-999.404441
131.63	0.008266	0.053396	10.539139	18.471519	-983.385760	-1008.949497
132.14	0.007972	0.053432	10.539148	18.074830	-974.049794	-1008.754591
132.65	0.006326	0.053433	10.539353	17.865262	-964.491587	-1004.238794
133.16	0.003606	0.053446	10.540758	17.952255	-934.074703	-973.313736
133.67	0.000054	0.053407	10.544623	17.567271	-836.090365	-888.299674
134.18	-0.003977	0.053385	10.548160	17.357950	-749.699594	-810.487463
134.69	-0.008071	0.053318	10.549453	16.840902	-707.977373	-782.042054
135.20	-0.011688	0.053273	10.551424	16.537481	-655.526192	-738.671304
135.71	-0.014573	0.053186	10.556384	15.959461	-527.833239	-629.556829
136.22	-0.016493	0.053098	10.562118	15.372985	-382.087762	-503.407648
136.73	-0.017370	0.052972	10.566310	14.536343	-266.138810	-411.174811
137.24	-0.017126	0.052870	10.566814	13.852631	-238.780870	-400.091278
137.75	-0.015887	0.052736	10.563121	12.965322	-303.536526	-481.346057
138.26	-0.013785	0.052645	10.561346	12.359694	-330.519400	-520.383878
138.77	-0.011090	0.052540	10.564347	11.658363	-245.165058	-454.364180
139.28	-0.008014	0.052482	10.567527	11.269091	-162.860708	-384.401486
139.79	-0.004851	0.052417	10.569139	10.837435	-115.762144	-348.952488
140.30	-0.001997	0.052399	10.567473	10.418503	-144.521897	-385.585696
140.81	0.000320	0.052369	10.562530	10.039864	-249.823814	-494.348109
141.32	0.001974	0.052394	10.561655	9.883951	-266.416858	-513.599925
