Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
91.32	0.006095	0.044945	10.571765	22.941399	-382.167482	-291.179172
91.83	0.006118	0.044871	10.571597	23.064342	-388.873482	-294.876402
92.34	0.006121	0.044821	10.570789	22.870689	-403.049832	-312.651633
92.85	0.006123	0.044784	10.570886	21.785933	-375.834572	-310.510539
93.36	0.006132	0.044786	10.570987	21.494552	-366.801262	-308.291947
93.87	0.006143	0.044804	10.571540	20.606410	-333.600554	-296.123951
94.38	0.006147	0.044839	10.571700	20.800580	-334.384438	-292.607996
94.89	0.006149	0.044826	10.570858	21.353428	-366.527963	-311.130115
95.40	0.006154	0.044798	10.570675	21.844091	-382.026489	-315.139978
95.91	0.006157	0.044749	10.570708	21.837442	-381.111964	-314.413606
96.42	0.006157	0.044745	10.570844	21.499787	-370.204809	-311.423650
96.93	0.006157	0.044762	10.570989	21.215791	-360.334952	-308.244883
97.44	0.006157	0.044794	10.571413	21.035894	-346.417597	-298.919320
97.95	0.006157	0.044767	10.571032	20.530899	-343.566620	-307.288739
98.46	0.006157	0.044726	10.569260	19.105368	-351.617487	-346.271124
98.97	0.006157	0.044650	10.565952	12.164100	-268.128335	-419.050703
99.48	0.006157	0.044636	10.561045	-4.274037	-2.907388	-527.013064
99.99	0.006157	0.044668	10.554290	-35.200945	553.238234	-675.613556
100.50	0.006157	0.044779	10.546723	-76.792482	1336.138243	-842.091879
101.01	0.006154	0.044898	10.537841	-117.794534	2075.135304	-1037.505203
101.52	0.006154	0.045033	10.529505	-148.345344	2586.148734	-1220.898958
102.03	0.006154	0.045125	10.523909	-166.086548	2865.486703	-1344.008499
102.54	0.006154	0.045232	10.520764	-172.108486	2931.591168	-1413.184247
103.06	0.006154	0.045343	10.518438	-168.302033	2790.314819	-1464.364211
103.57	0.006154	0.045519	10.517794	-156.210288	2497.106069	-1478.540111
104.08	0.006154	0.045704	10.518818	-137.851668	2098.132346	-1455.994164
104.59	0.006154	0.045893	10.521207	-114.984645	1626.832719	-1403.442166
105.10	0.006154	0.046027	10.525033	-90.935836	1161.475673	-1319.271203
105.61	0.006154	0.046113	10.527860	-67.913844	696.710014	-1257.083543
106.12	0.006154	0.046128	10.531182	-47.796790	310.235230	-1184.002088
106.63	0.006154	0.046121	10.534281	-31.159574	-1.273640	-1115.822531
107.14	0.006154	0.046100	10.535535	-17.577990	-284.996888	-1088.235432
107.65	0.006157	0.046085	10.537117	-6.848710	-495.498105	-1053.433977
108.16	0.006154	0.046024	10.538667	0.551240	-630.089565	-1019.329142
108.67	0.006154	0.045944	10.539070	6.181721	-750.399743	-1010.456338
109.18	0.006154	0.045812	10.538779	8.958825	-821.052507	-1016.871136
109.69	0.006154	0.045690	10.538197	11.357354	-889.679661	-1029.666661
110.20	0.006154	0.045584	10.538344	13.038742	-925.001888	-1026.439847
110.71	0.006154	0.045536	10.539154	14.864890	-948.356973	-1008.618775
111.22	0.006154	0.045519	10.539577	15.992349	-964.540628	-999.299057
111.73	0.006154	0.045549	10.539347	17.949721	-1014.918480	-1004.373667
112.24	0.006149	0.045561	10.538768	18.352562	-1037.529430	-1017.096554
112.75	0.006149	0.045578	10.538903	19.010511	-1049.577599	-1014.141736
113.26	0.006149	0.045558	10.539603	19.174333	-1037.202647	-998.739927
113.77	0.006149	0.045553	10.539833	19.401082	-1037.121429	-993.683356
114.28	0.006149	0.045543	10.539453	19.731371	-1053.473001	-1002.028536
114.79	0.006149	0.045569	10.539034	20.643166	-1084.129549	-1011.250265
115.30	0.006149	0.045583	10.539260	20.656798	-1079.237750	-1006.284595
115.81	0.006149	0.045594	10.539733	20.816822	-1072.018767	-995.884486
116.32	0.006146	0.045576	10.539166	19.797420	-1061.624244	-1008.353712
116.83	0.006146	0.045560	10.538468	19.006729	-1059.513661	-1023.702847
117.34	0.006146	0.045525	10.539029	17.823498	-1019.348771	-1011.371414
117.85	0.006146	0.045520	10.539540	17.339193	-996.395131	-1000.110460
118.36	0.006146	0.045486	10.539443	16.840394	-987.164238	-1002.257993
118.87	0.006146	0.045480	10.539334	17.356276	-1001.548055	-1004.650754
119.38	0.006146	0.045441	10.539683	16.918958	-983.432477	-996.973091
119.89	0.006146	0.045435	10.539660	16.379226	-971.538367	-997.478966
120.40	0.006146	0.045421	10.539559	16.029243	-965.805798	-999.695777
120.91	0.006146	0.045433	10.539344	17.189484	-997.483550	-1004.436107
121.42	0.006146	0.045421	10.538443	19.187947	-1064.261545	-1024.252586
121.93	0.006146	0.045415	10.538241	23.038949	-1157.569105	-1028.696662
122.44	0.006146	0.045370	10.539101	28.336324	-1259.689516	-1009.787056
122.95	0.006146	0.045342	10.539239	32.548222	-1353.453348	-1006.741612
123.46	0.006146	0.045317	10.538753	30.957183	-1328.025823	-1017.423100
123.97	0.006143	0.045332	10.539230	26.124091	-1205.769879	-1006.930314
124.48	0.006141	0.045362	10.539480	25.824587	-1193.121153	-1001.441317
124.99	0.006135	0.045426	10.539718	24.966895	-1167.890856	-996.207691
125.50	0.006133	0.045460	10.541749	23.540799	-1088.221390	-951.525616
126.01	0.006133	0.045492	10.547166	22.405003	-937.134085	-832.343127
126.52	0.006132	0.045502	10.556872	22.315012	-711.210972	-618.809995
127.03	0.006131	0.045516	10.562637	22.269132	-577.194588	-491.978528
127.54	0.006130	0.045509	10.564377	21.700815	-523.986513	-453.702504
128.05	0.006130	0.045510	10.569916	21.047280	-381.199729	-331.848152
128.56	0.006128	0.045458	10.577938	20.398784	-181.250290	-155.355418
129.08	0.006127	0.045388	10.580144	19.724278	-114.860486	-106.837041
129.59	0.006131	0.045257	10.577782	18.443071	-139.843125	-158.801573
130.10	0.006123	0.045130	10.579390	17.259270	-75.508135	-123.426665
130.61	0.006111	0.044983	10.583571	16.087545	47.889403	-31.446536
131.12	0.006116	0.044880	10.582955	15.277360	52.332633	-44.998619
131.63	0.006124	0.044797	10.579437	14.615253	-13.557891	-122.390856
132.14	0.006136	0.044778	10.579563	14.469395	-7.282220	-119.607283
132.65	0.006139	0.044775	10.584085	14.442952	97.604253	-20.136197
133.16	0.006138	0.044808	10.584065	14.704861	91.123498	-20.567083
133.67	0.006132	0.044826	10.581478	14.845569	28.209107	-77.491679
134.18	0.006130	0.044869	10.582614	15.190936	46.466397	-52.492205
134.69	0.006125	0.044894	10.584319	15.387724	81.252751	-14.988140
135.20	0.006136	0.044924	10.583310	15.795559	48.602342	-37.178054
135.71	0.006140	0.044924	10.581596	15.806254	8.833908	-74.878528
136.22	0.006154	0.044934	10.583929	15.879243	60.956728	-23.555566
136.73	0.006150	0.044904	10.585368	15.646957	99.479473	8.090817
137.24	0.006151	0.044880	10.582365	15.450136	34.764500	-57.963038
137.75	0.006139	0.044830	10.580815	15.054197	8.125004	-92.068852
138.26	0.006150	0.044793	10.583361	14.761862	73.569415	-36.060351
138.77	0.006295	0.044729	10.584521	14.254926	111.987962	-10.544283
139.28	0.007624	0.044698	10.581155	14.008018	40.057525	-84.580839
139.79	0.014113	0.044647	10.580413	13.602636	32.272599	-100.908530
140.30	0.035248	0.044628	10.584386	13.456355	127.264372	-13.507513
140.81	0.086389	0.044604	10.584884	13.258421	143.303861	-2.553725
141.32	0.185763	0.044617	10.581671	13.324075	67.701450	-73.229582
141.83	0.339491	0.044630	10.582734	13.296225	92.838544	-49.862728
142.34	0.523754	0.044671	10.586569	13.752991	170.779906	34.515861
142.85	0.688914	0.044696	10.585917	13.985223	150.393323	20.168481
143.36	0.787322	0.044742	10.582393	14.348921	60.755277	-57.351404
143.87	0.799017	0.044750	10.581520	14.417495	39.047179	-76.553097
144.38	0.735375	0.044768	10.585039	14.557978	116.962695	0.855721
144.89	0.624724	0.044759	10.584162	14.483951	98.431889	-18.446438
145.40	0.497812	0.044769	10.581876	14.564074	43.878082	-68.726194
145.91	0.378297	0.044766	10.584481	14.546231	104.364869	-11.419358
146.42	0.278884	0.044798	10.587879	15.043011	171.308391	63.346988
146.93	0.201985	0.044816	10.586094	15.191999	126.703555	24.069778
147.44	0.144937	0.044845	10.580442	15.421653	-8.942654	-100.280967
147.95	0.103377	0.044852	10.580135	15.470554	-17.152888	-107.038962
148.46	0.073201	0.044858	10.583054	15.521913	48.996223	-42.811198
148.97	0.051178	0.044835	10.581050	15.342929	6.906710	-86.890834
149.48	0.035341	0.044821	10.578990	15.226750	-37.934018	-132.215764
149.99	0.023773	0.044797	10.582701	15.038014	51.985663	-50.585293
150.50	0.015744	0.044801	10.585452	15.237887	110.847552	9.952285
151.01	0.010045	0.044784	10.582809	15.121806	52.547884	-48.209034
151.52	0.005883	0.044794	10.580010	15.225623	-14.378512	-109.770801
152.03	0.002684	0.044764	10.583290	14.989726	66.693348	-37.615891
152.54	0.000125	0.044737	10.585100	14.744826	114.060309	2.190042
153.05	-0.002016	0.044690	10.579265	14.353773	-11.504951	-126.174269
153.56	-0.003726	0.044663	10.565747	14.161551	-318.831446	-423.555499
154.07	-0.005073	0.044619	10.553783	13.836630	-587.284050	-686.768603
154.59	-0.005954	0.044601	10.548489	13.697676	-706.189531	-803.244381
155.10	-0.006416	0.044593	10.545761	13.631000	-767.573786	-863.263236
155.61	-0.006371	0.044626	10.543749	13.896075	-820.082825	-907.531212
156.12	-0.005917	0.044673	10.541395	14.266780	-882.892963	-959.305961
156.63	-0.005029	0.044754	10.539309	14.912233	-945.859186	-1005.196544
157.14	-0.003859	0.044831	10.538531	15.524227	-977.895408	-1022.317539
157.65	-0.002456	0.044925	10.538281	16.274460	-1000.937791	-1027.823736
158.16	-0.001004	0.044999	10.538137	17.020077	-1021.427491	-1030.996300
158.67	0.000422	0.045083	10.538181	17.765974	-1037.561266	-1030.007557
159.18	0.001613	0.045138	10.538585	18.586316	-1047.129011	-1021.120732
159.69	0.002493	0.045192	10.537893	19.113013	-1075.232015	-1036.362831
160.20	0.002961	0.045225	10.537369	19.386531	-1093.609265	-1047.886904
160.71	0.002986	0.045275	10.537430	19.878677	-1103.535195	-1046.548478
161.22	0.002563	0.045314	10.537479	20.243646	-1110.792294	-1045.456867
161.73	0.001765	0.045372	10.537932	20.747014	-1111.942569	-1035.500878
162.24	0.000653	0.045409	10.537770	21.053097	-1122.724314	-1039.064497
162.75	-0.000612	0.045466	10.538078	21.585151	-1127.867114	-1032.287095
163.26	-0.001948	0.045479	10.538371	21.754223	-1124.988990	-1025.829074
163.77	-0.003158	0.045499	10.538356	21.712109	-1124.369943	-1026.163310
164.28	-0.004197	0.045476	10.539061	22.001714	-1114.776258	-1010.652536
164.79	-0.004889	0.045460	10.539572	22.558239	-1115.816527	-999.424374
165.30	-0.005248	0.045435	10.538900	22.089725	-1120.526121	-1014.204758
165.81	-0.005166	0.045432	10.538421	21.581750	-1119.873679	-1024.736796
166.32	-0.004749	0.045421	10.538411	20.747928	-1100.919671	-1024.966016
166.83	-0.003975	0.045421	10.538413	20.612327	-1097.742392	-1024.912790
167.34	-0.003012	0.045401	10.538922	20.519650	-1083.877567	-1013.722131
167.85	-0.001879	0.045378	10.539110	20.638746	-1082.282196	-1009.585113
168.36	-0.000783	0.045337	10.538316	20.440209	-1096.024969	-1027.054010
168.87	0.000247	0.045311	10.538613	20.571554	-1092.186762	-1020.508569
169.38	0.001062	0.045270	10.538676	19.566930	-1067.610770	-1019.125511
169.89	0.001636	0.045247	10.538770	19.128131	-1055.353096	-1017.068247
170.40	0.001891	0.045214	10.539400	18.097853	-1017.099040	-1003.200946
170.91	0.001857	0.045209	10.538699	18.238708	-1036.513785	-1018.627789
171.42	0.001526	0.045192	10.538453	18.068325	-1038.269897	-1024.044317
171.93	0.000976	0.045206	10.538427	18.904527	-1058.103831	-1024.602214
172.44	0.000252	0.045204	10.538486	18.213022	-1040.819908	-1023.299465
172.95	-0.000517	0.045228	10.538777	10.128992	-848.014577	-1016.895194
173.46	-0.001298	0.045229	10.538665	-50.936835	555.113431	-1019.362408
173.97	-0.001917	0.045244	10.539077	-183.983615	3627.294715	-1010.309925
174.48	-0.002463	0.045241	10.539403	-277.776665	5793.894297	-1003.140716
174.99	-0.002717	0.045248	10.539602	-314.844562	6651.778121	-998.758941
175.50	-0.002833	0.045193	10.540254	-328.529930	6981.854268	-984.408721
176.01	-0.002717	0.045028	10.541761	-333.928611	7140.876293	-951.264106
176.52	-0.002413	0.044537	10.542255	-336.251050	7205.734742	-940.392742
177.03	-0.002044	0.043509	10.542369	-337.318529	7232.945688	-937.876378
177.54	-0.001470	0.041667	10.544637	-337.817811	7296.747391	-887.979128
178.05	-0.001096	0.038924	10.544635	-338.023154	7301.426755	-888.024502
178.56	-0.000516	0.035288	10.546985	-338.058705	7356.447492	-836.320585
179.07	-0.000162	0.031021	10.552988	-337.977249	7493.007901	-704.266258
179.58	0.000081	0.026406	10.563038	-337.811852	7720.993434	-483.157824
180.09	0.000258	0.021806	10.554397	-337.587492	7516.540057	-673.260314
180.61	0.000314	0.017446	10.600253	-337.347729	8568.594718	335.564817
181.12	0.000148	0.013547	10.601162	-337.127485	8584.485052	355.558942
181.63	-0.000029	0.010181	10.596471	-336.972598	8472.743592	252.369286
182.14	-0.000103	0.007395	10.596886	-336.909588	8480.848078	261.483814
182.65	-0.000562	0.005134	10.607100	-336.978234	8717.994141	486.191286
183.16	-0.000646	0.003373	10.606790	-337.184433	8715.594038	479.373975
183.67	-0.000910	0.002004	10.596594	-337.633318	8490.784132	255.069779
184.18	-0.001026	0.000995	10.603685	-338.357787	8670.998009	411.068420
184.69	-0.001153	0.000236	10.602234	-339.667853	8667.683147	379.139175
185.20	-0.001117	-0.000288	10.603921	-341.800779	8755.690037	416.253388
185.71	-0.001064	-0.000668	10.604120	-345.938455	8855.529288	420.633118
186.22	-0.001088	-0.000902	10.604191	-356.797873	9107.150150	422.198273
186.73	-0.000856	-0.001063	10.606968	-756.893300	18381.261055	483.296875
187.24	-0.000870	-0.001156	10.607453	-312.427698	8160.994902	493.961507
187.75	-0.000678	-0.001225	10.607318	-324.355260	8432.448098	490.989897
188.26	-0.000778	-0.001243	10.606994	-328.445419	8519.140577	483.872257
