Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
328.05	-0.000101	-0.000191	10.569883	-234.172215	5509.208267	-332.583852
328.56	-0.000076	-0.000209	10.569891	-247.037321	5805.544197	-332.406820
329.07	-0.000096	-0.000263	10.569879	-191.089266	4517.365658	-332.667648
329.58	-0.000065	-0.000280	10.567402	-222.697100	5187.836418	-387.164996
330.09	-0.000089	-0.000323	10.566872	-164.205286	3829.155616	-398.820995
330.60	-0.000059	-0.000333	10.565136	-206.385073	4760.090981	-437.004764
331.11	-0.000087	-0.000345	10.565123	-161.415628	3724.602057	-437.298260
331.62	-0.000061	-0.000309	10.567643	-213.711925	4986.563005	-381.859143
332.13	-0.000083	-0.000288	10.567519	-191.101303	4463.208351	-384.592914
332.64	-0.000063	-0.000216	10.566958	-248.441481	5770.235796	-396.921012
333.15	-0.000084	-0.000178	10.568386	-245.965243	5746.163335	-365.509217
333.66	-0.000064	-0.000108	10.567922	-296.801660	6905.696737	-375.719365
334.17	-0.000092	-0.000081	10.567660	-294.818457	6854.004438	-381.480624
334.69	-0.000069	-0.000034	10.567573	-325.491938	7558.084247	-383.401046
335.20	-0.000097	-0.000011	10.567754	-333.995822	7758.020176	-379.414278
335.71	-0.000062	0.000042	10.567650	-358.458224	8318.731630	-381.708103
336.22	-0.000093	0.000062	10.567508	-378.809204	8783.938942	-384.822861
336.73	-0.000065	0.000113	10.567852	-392.475017	9106.445685	-377.263745
337.24	-0.000088	0.000110	10.567656	-412.494923	9562.777581	-381.574908
